seasonality_id,record_type,record_id,item_id,month,availability,basis,historical_confidence,notes
SEA002978,recipe,RCP0058,FOD0035,feb,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002979,recipe,RCP0058,FOD0035,mar,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002980,recipe,RCP0058,FOD0035,apr,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002981,recipe,RCP0058,FOD0035,may,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002982,recipe,RCP0058,FOD0035,jun,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002983,recipe,RCP0058,FOD0035,jul,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002984,recipe,RCP0058,FOD0035,aug,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002985,recipe,RCP0058,FOD0035,sep,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002986,recipe,RCP0058,FOD0035,oct,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002987,recipe,RCP0058,FOD0035,nov,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002988,recipe,RCP0058,FOD0035,dec,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002989,recipe,RCP0059,FMA0052,jan,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002990,recipe,RCP0059,FMA0052,feb,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002991,recipe,RCP0059,FMA0052,mar,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002992,recipe,RCP0059,FMA0052,apr,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002993,recipe,RCP0059,FMA0052,may,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002994,recipe,RCP0059,FMA0052,jun,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002995,recipe,RCP0059,FMA0052,jul,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002996,recipe,RCP0059,FMA0052,aug,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002997,recipe,RCP0059,FMA0052,sep,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002998,recipe,RCP0059,FMA0052,oct,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA002999,recipe,RCP0059,FMA0052,nov,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003000,recipe,RCP0059,FMA0052,dec,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003001,recipe,RCP0060,FMA0052,jan,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003002,recipe,RCP0060,FMA0052,feb,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003003,recipe,RCP0060,FMA0052,mar,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003004,recipe,RCP0060,FMA0052,apr,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003005,recipe,RCP0060,FMA0052,may,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003006,recipe,RCP0060,FMA0052,jun,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003007,recipe,RCP0060,FMA0052,jul,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003008,recipe,RCP0060,FMA0052,aug,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003009,recipe,RCP0060,FMA0052,sep,rare,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003010,recipe,RCP0060,FMA0052,oct,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003011,recipe,RCP0060,FMA0052,nov,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003012,recipe,RCP0060,FMA0052,dec,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003013,recipe,RCP0061,FMA0052,jan,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003014,recipe,RCP0061,FMA0052,feb,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003015,recipe,RCP0061,FMA0052,mar,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003016,recipe,RCP0061,FMA0052,apr,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003017,recipe,RCP0061,FMA0052,may,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003018,recipe,RCP0061,FMA0052,jun,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003019,recipe,RCP0061,FMA0052,jul,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003020,recipe,RCP0061,FMA0052,aug,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003021,recipe,RCP0061,FMA0052,sep,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003022,recipe,RCP0061,FMA0052,oct,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003023,recipe,RCP0061,FMA0052,nov,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003024,recipe,RCP0061,FMA0052,dec,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003025,recipe,RCP0062,FMA0052,jan,unavailable,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003026,recipe,RCP0062,FMA0052,feb,unavailable,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003027,recipe,RCP0062,FMA0052,mar,unavailable,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003028,recipe,RCP0062,FMA0052,apr,unavailable,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003029,recipe,RCP0062,FMA0052,may,unavailable,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003030,recipe,RCP0062,FMA0052,jun,unavailable,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA003031,recipe,RCP0062,FMA0052,jul,available,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
