fd_id,master_ingredient_id,name_ru,name_en,name_lat,source_taxon_ref,taxon_kind,food_category,ingredient_type,fasting_class,fasting_status,category_id,universal_category,region_id,origin,months_available,months_fresh,months_limited,season_profile,month_basis,access_by_class,storage_forms,storage_container_ids,shelf_life,spoilage_signs,spoilage_states,rarity,frequency_class,frequency_weight,relative_cost,famine_1230_role,recipe_evidence_type,source_refs,confidence,status,notes
fd_meat_cut_small,ING0121,Малый мясной отруб,meat cut small,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,meat_domestic,raw_product,meat,fasting_forbidden,content_food.meat_domestic.meat_cut_small,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0121,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled"", ""gnawed""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0121""]",A,candidate,
fd_meat_strip,ING0122,Полоса мяса без кости,meat strip,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,meat_domestic,raw_product,meat,fasting_forbidden,content_food.meat_domestic.meat_strip,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0122,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled"", ""gnawed""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0122""]",A,candidate,
fd_liver,ING0123,Печень,liver,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,offal,raw_product,meat,fasting_forbidden,content_food.offal.liver,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0123,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0123""]",B,candidate,
fd_kidney,ING0124,Почки,kidney,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,offal,raw_product,meat,fasting_forbidden,content_food.offal.kidney,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0124,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0124""]",B,candidate,
fd_heart,ING0125,Сердце,heart,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,offal,raw_product,meat,fasting_forbidden,content_food.offal.heart,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0125,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0125""]",B,candidate,
fd_tongue,ING0126,Язык животного,tongue,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,offal,raw_product,meat,fasting_forbidden,content_food.offal.tongue,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0126,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0126""]",B,candidate,
fd_stomach_cleaned,ING0127,Очищенный желудок животного,stomach cleaned,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,offal,raw_product,meat,fasting_forbidden,content_food.offal.stomach_cleaned,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0127,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled""]",uncommon,contextual,2,low,,comparative_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0127""]",C,candidate,
fd_blood_animal,ING0128,Кровь после забоя — осторожная пищевая категория,blood animal,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,offal,raw_product,meat,fasting_forbidden,content_food.offal.blood_animal,true,novgorod_land,local,"[1, 10, 11, 12]","[1, 10, 11, 12]","[2, 3, 4, 5, 6, 7, 8, 9]",slaughter_autumn_winter,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0128,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled""]",uncommon,contextual,2,low,,comparative_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0128""]",C,candidate,
fd_salted_meat,ING0129,Солёное мясо,salted meat,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,meat_domestic,processed_product,meat,fasting_forbidden,content_food.meat_domestic.salted_meat,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0129,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled"", ""gnawed""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0129""]",B,candidate,
fd_dried_meat,ING0130,Сушёное мясо,dried meat,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,meat_domestic,processed_product,meat,fasting_forbidden,content_food.meat_domestic.dried_meat,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0130,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""HOU0019"", ""HOU0036"", ""HOU0024""]",same day fresh; preserved form varies,"[""putrid"", ""moldy"", ""rancid""]","[""rotten"", ""spoiled"", ""gnawed""]",uncommon,contextual,2,low,,comparative_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0130""]",C,candidate,
fd_fish_generic,ING0131,"Речная рыба, вид не уточнён",fish generic,Actinopterygii: freshwater fish (unspecified),taxon:Actinopterygii: freshwater fish (unspecified),fauna,fish,raw_product,fish,conditional,content_food.fish.fish_generic,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0131,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC025"", ""master-food:FSRC002"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0131"", ""wk:claim:population-fish-food"", ""wk:claim:regional-fish-exploitation"", ""sqlite:novgorod_1230:economy:рыба""]",A,candidate,
fd_pike,ING0132,Щука,pike,Esox lucius,taxon:Esox lucius,fauna,fish,raw_product,fish,conditional,content_food.fish.pike,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0132,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0132""]",A,candidate,
fd_zander,ING0133,Судак,zander,Sander lucioperca,taxon:Sander lucioperca,fauna,fish,raw_product,fish,conditional,content_food.fish.zander,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0133,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0133""]",A,candidate,
fd_cyprinid,ING0134,"Карповая рыба, вид не уточнён",cyprinid,Cyprinidae,taxon:Cyprinidae,fauna,fish,raw_product,fish,conditional,content_food.fish.cyprinid,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0134,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0134""]",A,candidate,
fd_bream,ING0135,Лещ,bream,Abramis brama,taxon:Abramis brama,fauna,fish,raw_product,fish,conditional,content_food.fish.bream,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0135,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0135""]",B,candidate,
fd_roach,ING0136,Плотва,roach,Rutilus rutilus,taxon:Rutilus rutilus,fauna,fish,raw_product,fish,conditional,content_food.fish.roach,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0136,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0136""]",B,candidate,
fd_perch,ING0137,Окунь,perch,Perca fluviatilis,taxon:Perca fluviatilis,fauna,fish,raw_product,fish,conditional,content_food.fish.perch,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",fish_year_round_variable,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0137,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_smoking"", ""pm_cellar"", ""pm_icehouse"", ""pm_freezing_winter""]","[""FSH0017"", ""FSH0024"", ""HOU0036""]",same day fresh; modern food safety stricter,"[""slimy"", ""strong_off_odor"", ""putrid""]","[""rotten"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0137""]",B,candidate,
