presence_id,fa_id,category_ref,pf_id,region_id,season,frequency_class,weight,fit,state,activity_time,audible,observable_signs,refresh_class,rule_ref,source_refs,confidence,status
fhp_b_great_grey_owl__bog__spring,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_bog,novgorod_land,spring,rare,1,marginal,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__hunting_ground__spring,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_hunting_ground,novgorod_land,spring,rare,1,core,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__forest_track__spring,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_forest_track,novgorod_land,spring,rare,1,marginal,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__conifer_woodland__summer,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_conifer_woodland,novgorod_land,summer,rare,1,core,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__bog__summer,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_bog,novgorod_land,summer,rare,1,marginal,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__hunting_ground__summer,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_hunting_ground,novgorod_land,summer,rare,1,core,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__forest_track__summer,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_forest_track,novgorod_land,summer,rare,1,marginal,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__conifer_woodland__autumn,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_conifer_woodland,novgorod_land,autumn,rare,1,core,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__bog__autumn,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_bog,novgorod_land,autumn,rare,1,marginal,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__hunting_ground__autumn,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_hunting_ground,novgorod_land,autumn,rare,1,core,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_great_grey_owl__forest_track__autumn,fa_b_great_grey_owl,fauna.bird.owl.great_grey_owl,pf_forest_track,novgorod_land,autumn,rare,1,marginal,resident,crepuscular,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__broadleaf_woodland__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_broadleaf_woodland,novgorod_land,winter,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__mixed_woodland__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_mixed_woodland,novgorod_land,winter,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__churchyard__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_churchyard,novgorod_land,winter,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__monastery_yard__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_monastery_yard,novgorod_land,winter,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__peasant_homestead__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_peasant_homestead,novgorod_land,winter,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__rural_yard__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_rural_yard,novgorod_land,winter,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__orchard_garden__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_orchard_garden,novgorod_land,winter,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__hunting_ground__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_hunting_ground,novgorod_land,winter,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__forest_track__winter,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_forest_track,novgorod_land,winter,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__broadleaf_woodland__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_broadleaf_woodland,novgorod_land,spring,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__mixed_woodland__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_mixed_woodland,novgorod_land,spring,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__churchyard__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_churchyard,novgorod_land,spring,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__monastery_yard__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_monastery_yard,novgorod_land,spring,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__peasant_homestead__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_peasant_homestead,novgorod_land,spring,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__rural_yard__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_rural_yard,novgorod_land,spring,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__orchard_garden__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_orchard_garden,novgorod_land,spring,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__hunting_ground__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_hunting_ground,novgorod_land,spring,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__forest_track__spring,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_forest_track,novgorod_land,spring,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__broadleaf_woodland__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_broadleaf_woodland,novgorod_land,summer,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__mixed_woodland__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_mixed_woodland,novgorod_land,summer,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__churchyard__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_churchyard,novgorod_land,summer,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__monastery_yard__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_monastery_yard,novgorod_land,summer,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__peasant_homestead__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_peasant_homestead,novgorod_land,summer,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__rural_yard__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_rural_yard,novgorod_land,summer,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__orchard_garden__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_orchard_garden,novgorod_land,summer,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__hunting_ground__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_hunting_ground,novgorod_land,summer,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__forest_track__summer,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_forest_track,novgorod_land,summer,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__broadleaf_woodland__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_broadleaf_woodland,novgorod_land,autumn,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__mixed_woodland__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_mixed_woodland,novgorod_land,autumn,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__churchyard__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_churchyard,novgorod_land,autumn,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__monastery_yard__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_monastery_yard,novgorod_land,autumn,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__peasant_homestead__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_peasant_homestead,novgorod_land,autumn,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__rural_yard__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_rural_yard,novgorod_land,autumn,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__orchard_garden__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_orchard_garden,novgorod_land,autumn,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__hunting_ground__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_hunting_ground,novgorod_land,autumn,contextual,2,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_tawny_owl__forest_track__autumn,fa_b_tawny_owl,fauna.bird.owl.tawny_owl,pf_forest_track,novgorod_land,autumn,rare,1,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__mixed_woodland__winter,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_mixed_woodland,novgorod_land,winter,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__conifer_woodland__winter,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_conifer_woodland,novgorod_land,winter,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_edge__winter,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_edge,novgorod_land,winter,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__hunting_ground__winter,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_hunting_ground,novgorod_land,winter,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_track__winter,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_track,novgorod_land,winter,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__mixed_woodland__spring,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_mixed_woodland,novgorod_land,spring,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__conifer_woodland__spring,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_conifer_woodland,novgorod_land,spring,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_edge__spring,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_edge,novgorod_land,spring,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__hunting_ground__spring,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_hunting_ground,novgorod_land,spring,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_track__spring,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_track,novgorod_land,spring,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__mixed_woodland__summer,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_mixed_woodland,novgorod_land,summer,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__conifer_woodland__summer,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_conifer_woodland,novgorod_land,summer,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_edge__summer,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_edge,novgorod_land,summer,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__hunting_ground__summer,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_hunting_ground,novgorod_land,summer,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_track__summer,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_track,novgorod_land,summer,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__mixed_woodland__autumn,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_mixed_woodland,novgorod_land,autumn,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__conifer_woodland__autumn,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_conifer_woodland,novgorod_land,autumn,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_edge__autumn,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_edge,novgorod_land,autumn,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__hunting_ground__autumn,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_hunting_ground,novgorod_land,autumn,common,4,core,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_ural_owl__forest_track__autumn,fa_b_ural_owl,fauna.bird.owl.ural_owl,pf_forest_track,novgorod_land,autumn,contextual,2,marginal,resident,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__forest_edge__winter,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_forest_edge,novgorod_land,winter,rare,1,core,irregular,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__mixed_woodland__winter,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_mixed_woodland,novgorod_land,winter,rare,1,marginal,irregular,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__field_margin__winter,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_field_margin,novgorod_land,winter,rare,1,marginal,irregular,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__hunting_ground__winter,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_hunting_ground,novgorod_land,winter,rare,1,core,irregular,nocturnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__forest_edge__spring,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_forest_edge,novgorod_land,spring,contextual,2,core,breeding,nocturnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__mixed_woodland__spring,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_mixed_woodland,novgorod_land,spring,rare,1,marginal,breeding,nocturnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_long_eared_owl__field_margin__spring,fa_b_long_eared_owl,fauna.bird.owl.long_eared_owl,pf_field_margin,novgorod_land,spring,rare,1,marginal,breeding,nocturnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
