presence_id,fl_id,name_lat,name_ru,pf_id,wk_family_ref,region_id,season,frequency_class,weight,probability_ppm,probability_rule_ref,habitat_role,class_rule_ref,derivation,refresh_class,seasonal_state,visible_above_snow,basis_ru,source_refs,confidence,status
flp_prunus_padus__marshy_stream__spring,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,spring,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out;flowering,yes,"W: уремы, кустарниковые заросли у воды",src:src_wiki_prunus_padus,B,candidate
flp_prunus_padus__marshy_stream__summer,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,summer,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf;flowering;fruit_ripe,yes,"W: уремы, кустарниковые заросли у воды",src:src_wiki_prunus_padus,B,candidate
flp_prunus_padus__marshy_stream__autumn,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_marshy_stream,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=marshy_stream],region_novgorod_land,autumn,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,"W: уремы, кустарниковые заросли у воды",src:src_wiki_prunus_padus,B,candidate
flp_prunus_padus__mixed_woodland__winter,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,winter,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,K: встречается черёмуха,src:src_kolchin_1968,B,candidate
flp_prunus_padus__mixed_woodland__spring,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,spring,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out;flowering,yes,K: встречается черёмуха,src:src_kolchin_1968,B,candidate
flp_prunus_padus__mixed_woodland__summer,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,summer,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf;flowering;fruit_ripe,yes,K: встречается черёмуха,src:src_kolchin_1968,B,candidate
flp_prunus_padus__mixed_woodland__autumn,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_mixed_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=mixed_woodland],region_novgorod_land,autumn,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,K: встречается черёмуха,src:src_kolchin_1968,B,candidate
flp_prunus_padus__riverbank__winter,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_riverbank,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=riverbank],region_novgorod_land,winter,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,"W: берега рек, приречные леса (уремы)",src:src_wiki_prunus_padus,B,candidate
flp_prunus_padus__riverbank__spring,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_riverbank,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=riverbank],region_novgorod_land,spring,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out;flowering,yes,"W: берега рек, приречные леса (уремы)",src:src_wiki_prunus_padus,B,candidate
flp_prunus_padus__riverbank__summer,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_riverbank,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=riverbank],region_novgorod_land,summer,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf;flowering;fruit_ripe,yes,"W: берега рек, приречные леса (уремы)",src:src_wiki_prunus_padus,B,candidate
flp_prunus_padus__riverbank__autumn,fl_ts_prunus_padus,Prunus padus,черёмуха обыкновенная,pf_riverbank,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=riverbank],region_novgorod_land,autumn,common,4,500000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,component,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,"W: берега рек, приречные леса (уремы)",src:src_wiki_prunus_padus,B,candidate
flp_malus_sylvestris__broadleaf_woodland__winter,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_broadleaf_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=broadleaf_woodland],region_novgorod_land,winter,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
flp_malus_sylvestris__broadleaf_woodland__spring,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_broadleaf_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=broadleaf_woodland],region_novgorod_land,spring,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out;flowering,yes,WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
flp_malus_sylvestris__broadleaf_woodland__summer,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_broadleaf_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=broadleaf_woodland],region_novgorod_land,summer,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf,yes,WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
flp_malus_sylvestris__broadleaf_woodland__autumn,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_broadleaf_woodland,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=broadleaf_woodland],region_novgorod_land,autumn,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
flp_malus_sylvestris__forest_edge__winter,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,winter,rare,1,125000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,rare,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leafless,yes,"W: живые изгороди, кустарники (C для опушки)",src:src_wiki_malus_sylvestris,C,candidate
flp_malus_sylvestris__forest_edge__spring,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,spring,rare,1,125000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,rare,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_out;flowering,yes,"W: живые изгороди, кустарники (C для опушки)",src:src_wiki_malus_sylvestris,C,candidate
flp_malus_sylvestris__forest_edge__summer,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,summer,rare,1,125000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,rare,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,in_leaf,yes,"W: живые изгороди, кустарники (C для опушки)",src:src_wiki_malus_sylvestris,C,candidate
flp_malus_sylvestris__forest_edge__autumn,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_edge,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_edge],region_novgorod_land,autumn,rare,1,125000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,rare,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,authored,none,leaf_colouring_and_fall,yes,"W: живые изгороди, кустарники (C для опушки)",src:src_wiki_malus_sylvestris,C,candidate
flp_malus_sylvestris__forest_track__winter,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,winter,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_broadleaf_woodland,none,leafless,yes,overlay from pf_broadleaf_woodland (capped at component): WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
flp_malus_sylvestris__forest_track__spring,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,spring,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_broadleaf_woodland,none,leaf_out;flowering,yes,overlay from pf_broadleaf_woodland (capped at component): WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
flp_malus_sylvestris__forest_track__summer,fl_ts_malus_sylvestris,Malus sylvestris,яблоня лесная,pf_forest_track,data/world-catalogs/novgorod/world-knowledge/production-v1/place-first-cartography.json#environment_families[id=forest_track],region_novgorod_land,summer,contextual,2,250000,places-binding/presence/frequency_rule.json#presence_ppm_from_frequency_class@v1,occasional,flora-trees-shrubs/scripts/src/habitat_roles.json#woody_role_to_frequency_class_v1,overlay:pf_broadleaf_woodland,none,in_leaf,yes,overlay from pf_broadleaf_woodland (capped at component): WK: троицкие яблоки связаны с южными лиственными лесами,wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland,B,candidate
