activity_id,name_ru,description_ru,profession_ids,role_ids,location_ids,held_item_ids,used_item_ids,environment_item_ids,consumed_item_ids,produced_item_ids,animal_ids,transport_ids,season_scope,weather_scope,time_of_day,duration_estimate,physical_intensity,pose_hint,previous_activity_ids,next_activity_ids,historical_confidence,source_ids,state_modifiers,prompt_hint
ACT01073,Устроитель деревянного водоотвода: собрать или уложить конструкцию,"Устроитель деревянного водоотвода рубит врубки, кладёт камень, настил или опоры. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0215""]",[],"[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0005"",""CON0009""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009"",""CON0033"",""CON0034""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0034""]",[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,hammering,"[""ACT01072""]","[""ACT01074""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Устроитель деревянного водоотвода; собрать или уложить конструкцию; pose hammering; held items CON0005, CON0009; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01074,Устроитель деревянного водоотвода: выверить и закрепить,"Устроитель деревянного водоотвода проверяет отвес, соединения, конопатку и крепёж. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0215""]",[],"[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0009"",""CON0010""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009"",""CON0033"",""CON0034""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],"[""STR0003""]","[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,pushing,"[""ACT01073""]","[""ACT01075""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Устроитель деревянного водоотвода; выверить и закрепить; pose pushing; held items CON0009, CON0010; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01075,Устроитель деревянного водоотвода: убрать площадку и принять работу,"Устроитель деревянного водоотвода сортирует остатки, освобождает проход и проверяет устойчивость. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0215""]",[],"[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0010"",""CON0011""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT01074""]",[],B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Устроитель деревянного водоотвода; убрать площадку и принять работу; pose carrying; held items CON0010, CON0011; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01076,"Убирающий улицу, двор или торговое место: разметить и подготовить площадку","Убирающий улицу, двор или торговое место меряет, очищает основание и раскладывает материал. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0216""]","[""ROL0024""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0003"",""CON0004""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""morning""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,digging,[],"[""ACT01077""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Убирающий улицу, двор или торговое место; разметить и подготовить площадку; pose digging; held items CON0003, CON0004; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01077,"Убирающий улицу, двор или торговое место: подвезти и обработать материал","Убирающий улицу, двор или торговое место переносит брёвна, камень, глину или плахи. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0216""]","[""ROL0024""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0004"",""CON0005""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,carrying,"[""ACT01076""]","[""ACT01078""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Убирающий улицу, двор или торговое место; подвезти и обработать материал; pose carrying; held items CON0004, CON0005; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01078,"Убирающий улицу, двор или торговое место: собрать или уложить конструкцию","Убирающий улицу, двор или торговое место рубит врубки, кладёт камень, настил или опоры. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0216""]","[""ROL0024""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0005"",""CON0009""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009"",""CON0033"",""CON0034""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,hammering,"[""ACT01077""]","[""ACT01079""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Убирающий улицу, двор или торговое место; собрать или уложить конструкцию; pose hammering; held items CON0005, CON0009; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01079,"Убирающий улицу, двор или торговое место: выверить и закрепить","Убирающий улицу, двор или торговое место проверяет отвес, соединения, конопатку и крепёж. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0216""]","[""ROL0024""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0009"",""CON0010""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009"",""CON0033"",""CON0034""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,pushing,"[""ACT01078""]","[""ACT01080""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Убирающий улицу, двор или торговое место; выверить и закрепить; pose pushing; held items CON0009, CON0010; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01080,"Убирающий улицу, двор или торговое место: убрать площадку и принять работу","Убирающий улицу, двор или торговое место сортирует остатки, освобождает проход и проверяет устойчивость. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0216""]","[""ROL0024""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0010"",""CON0011""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT01079""]",[],B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Убирающий улицу, двор или торговое место; убрать площадку и принять работу; pose carrying; held items CON0010, CON0011; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01081,Разборщик старой деревянной постройки: разметить и подготовить площадку,"Разборщик старой деревянной постройки меряет, очищает основание и раскладывает материал. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0217""]","[""ROL0025""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0003"",""CON0004""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""morning""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,digging,[],"[""ACT01082""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Разборщик старой деревянной постройки; разметить и подготовить площадку; pose digging; held items CON0003, CON0004; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
ACT01082,Разборщик старой деревянной постройки: подвезти и обработать материал,"Разборщик старой деревянной постройки переносит брёвна, камень, глину или плахи. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0217""]","[""ROL0025""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]","[""CON0004"",""CON0005""]","[""CON0003"",""CON0004"",""CON0005"",""CON0009""]","[""ARC0031"",""STR0007"",""STR0011"",""ARC0020""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0020"",""LTR0021"",""WTR0005""]","[""spring"",""summer"",""autumn"",""winter""]","[""dry_weather_preferred"",""frost_changes_work""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,carrying,"[""ACT01081""]","[""ACT01083""]",B,"[""SRC001"",""SRC003"",""SRC005"",""SRC009"",""SRC013"",""SRC078"",""SRC089"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Разборщик старой деревянной постройки; подвезти и обработать материал; pose carrying; held items CON0004, CON0005; location refs ARC0031, STR0007; no fantasy, no later folk costume, no modern equipment."
