category_id,domain,facet,stable_code,parent_category_id,name_ru,name_en,region_id,origin,source_domain_file,status
cat_item_object_frying_pan_v1,item,object_type,frying_pan,,Железная сковорода,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_fur_outerwear_v1,item,object_type,CAT_ITEM_OBJECT_FUR_OUTERWEAR_V1,,меховая верхняя одежда,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_game_board_v1,item,object_type,game_board,,Доска для настольной игры,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_game_counter_v1,item,object_type,game_counter,,Круглая игровая фишка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_glazed_bowl_import_v1,item,object_type,glazed_bowl_import,,Привозная поливная чаша,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_grain_v1,item,object_type,CAT_ITEM_OBJECT_GRAIN_V1,,зерно,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_groats_v1,item,object_type,CAT_ITEM_OBJECT_GROATS_V1,,крупа,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_gudok_v1,item,object_type,gudok,,Гудок (смычковый инструмент),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_gusli_v1,item,object_type,gusli,,Лирообразные гусли,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_hammer_v1,item,object_type,CAT_ITEM_OBJECT_HAMMER_V1,,молоток,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_hand_quern_v1,item,object_type,CAT_ITEM_OBJECT_HAND_QUERN_V1,,ручной жернов,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_helmet_v1,item,object_type,CAT_ITEM_OBJECT_HELMET_V1,,шлем,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_hoe_v1,item,object_type,CAT_ITEM_OBJECT_HOE_V1,,мотыга,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_honey_v1,item,object_type,CAT_ITEM_OBJECT_HONEY_V1,,мёд,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_hood_v1,item,object_type,CAT_ITEM_OBJECT_HOOD_V1,,капюшон,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_ice_grip_v1,item,object_type,ice_grip,,Железные ледоходы (пара),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_icon_wood_v1,item,object_type,icon_wood,,Деревянная домашняя икона,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_inkwell_v1,item,object_type,inkwell,,Роговая чернильница,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_instrument_part_v1,item,object_type,instrument_part,,Колок гуслей,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_iron_clamp_v1,item,object_type,iron_clamp,,Железная ремонтная скоба,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_iron_edged_spade_v1,item,object_type,CAT_ITEM_OBJECT_IRON_EDGED_SPADE_V1,,лопата с железной рабочей частью,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_iron_hook_v1,item,object_type,iron_hook,,Бытовой железный крюк,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_jaw_harp_v1,item,object_type,jaw_harp,,Варган,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_jug_v1,item,object_type,jug,,Керамический кувшин,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_key_bunch_v1,item,object_type,key_bunch,,Связка ключей на шнуре,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_key_v1,item,object_type,CAT_ITEM_OBJECT_KEY_V1,,ключ,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_kindling_bundle_v1,item,object_type,CAT_ITEM_OBJECT_KINDLING_BUNDLE_V1,,связка растопки,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_kitchen_spatula_v1,item,object_type,kitchen_spatula,,Деревянная кухонная лопаточка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_knife_sheath_v1,item,object_type,knife_sheath,,Кожаные ножны ножа,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_knucklebone_v1,item,object_type,knucklebone,,Бабка (астрагал),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_ladle_v1,item,object_type,CAT_ITEM_OBJECT_LADLE_V1,,половник или ковш,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_lead_bulla_v1,item,object_type,lead_bulla,,Свинцовая вислая печать,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_lead_plomb_v1,item,object_type,lead_plomb,,Свинцовая товарная пломба на шнуре,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_leather_strap_v1,item,object_type,leather_strap,,Хозяйственный кожаный ремешок,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_leg_wraps_v1,item,object_type,CAT_ITEM_OBJECT_LEG_WRAPS_V1,,обмотки для ног,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_linen_shirt_v1,item,object_type,CAT_ITEM_OBJECT_LINEN_SHIRT_V1,,нижняя рубаха,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_lock_v1,item,object_type,CAT_ITEM_OBJECT_LOCK_V1,,замок,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_long_handled_spoon_v1,item,object_type,long_handled_spoon,,Деревянная ложка длинноручная (разливательная),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_loom_weight_v1,item,object_type,loom_weight,,Ткацкое грузило,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_low_leather_shoes_v1,item,object_type,CAT_ITEM_OBJECT_LOW_LEATHER_SHOES_V1,,низкая кожаная обувь,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_mace_v1,item,object_type,CAT_ITEM_OBJECT_MACE_V1,,булава или тяжёлая дубина,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_mail_armour_v1,item,object_type,CAT_ITEM_OBJECT_MAIL_ARMOUR_V1,,кольчужная защита,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_merchant_bag_western_v1,item,object_type,merchant_bag_western,,Кожаная купеческая сумка западной работы,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_metal_cauldron_v1,item,object_type,CAT_ITEM_OBJECT_METAL_CAULDRON_V1,,металлический котёл,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_metal_mirror_v1,item,object_type,CAT_ITEM_OBJECT_METAL_MIRROR_V1,,металлическое зеркало,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_mittens_v1,item,object_type,CAT_ITEM_OBJECT_MITTENS_V1,,рукавицы,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_mortar_v1,item,object_type,CAT_ITEM_OBJECT_MORTAR_V1,,ступка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_needle_case_v1,item,object_type,needle_case,,Костяная игольница,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_net_float_v1,item,object_type,CAT_ITEM_OBJECT_NET_FLOAT_V1,,сетевой поплавок,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_net_sinker_v1,item,object_type,CAT_ITEM_OBJECT_NET_SINKER_V1,,сетевое грузило,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_oven_peel_v1,item,object_type,oven_peel,,Деревянная печная лопата,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_owner_tag_v1,item,object_type,owner_tag,,Деревянная бирка-этикетка с владельческим знаком,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_pan_lifter_v1,item,object_type,pan_lifter,,Железный чапельник,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_parchment_leaf_v1,item,object_type,parchment_leaf,,Лист пергамента,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
