ipf_id,ref_kind,item_or_category_ref,category_id,item_group,name_ru,pf_id,pf_class,frequency_class,weight,count_limit_rule,allowed_seasons,refresh_class,find_context,owner_rule_ref,derivation_rule,wk_check,superseded_by,source_refs,confidence,status
ipf_m_omi01482__peasant_homestead,master,n1230:material_item:omi01482,,FOOD,Разломанный медовый сот,peasant_homestead,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008418;master_link:ILO008423,B,candidate
ipf_m_omi01482__town_courtyard,master,n1230:material_item:omi01482,,FOOD,Разломанный медовый сот,town_courtyard,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008418;master_link:ILO008423,B,candidate
ipf_m_omi01483__broadleaf_woodland,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,broadleaf_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_broadleaf_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008424,B,candidate
ipf_m_omi01483__cellar_granary,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,cellar_granary,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008429,B,candidate
ipf_m_omi01483__church_interior,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,church_interior,church,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_church_interior__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008428,B,candidate
ipf_m_omi01483__conifer_woodland,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,conifer_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_conifer_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008424,B,candidate
ipf_m_omi01483__dwelling_interior,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,dwelling_interior,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008426,B,candidate
ipf_m_omi01483__forest_edge,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,forest_edge,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_forest_edge__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008424,B,candidate
ipf_m_omi01483__mixed_woodland,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,mixed_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_mixed_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008424,B,candidate
ipf_m_omi01483__ordinary_workshop,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,ordinary_workshop,workplace_master,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008427,B,candidate
ipf_m_omi01483__outbuildings,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,outbuildings,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_outbuildings__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008429,B,candidate
ipf_m_omi01483__peasant_homestead,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,peasant_homestead,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008425;master_link:ILO008430,B,candidate
ipf_m_omi01483__town_courtyard,master,n1230:material_item:omi01483,,FOOD,Мёд с частицами воска,town_courtyard,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008425;master_link:ILO008430,B,candidate
ipf_m_omi01484__broadleaf_woodland,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,broadleaf_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_broadleaf_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008431,B,candidate
ipf_m_omi01484__cellar_granary,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,cellar_granary,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008436,B,candidate
ipf_m_omi01484__church_interior,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,church_interior,church,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_church_interior__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008435,B,candidate
ipf_m_omi01484__conifer_woodland,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,conifer_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_conifer_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008431,B,candidate
ipf_m_omi01484__dwelling_interior,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,dwelling_interior,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008433,B,candidate
ipf_m_omi01484__forest_edge,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,forest_edge,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_forest_edge__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008431,B,candidate
ipf_m_omi01484__mixed_woodland,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,mixed_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_mixed_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008431,B,candidate
ipf_m_omi01484__ordinary_workshop,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,ordinary_workshop,workplace_master,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008434,B,candidate
ipf_m_omi01484__outbuildings,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,outbuildings,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_outbuildings__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008436,B,candidate
ipf_m_omi01484__peasant_homestead,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,peasant_homestead,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008432;master_link:ILO008437,B,candidate
ipf_m_omi01484__town_courtyard,master,n1230:material_item:omi01484,,FOOD,Процеженный мёд,town_courtyard,settled_private,contextual,2,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008432;master_link:ILO008437,B,candidate
ipf_m_omi01485__broadleaf_woodland,master,n1230:material_item:omi01485,,FOOD,"Мёд, засахарившийся комом",broadleaf_woodland,wild,rare,1,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_broadleaf_woodland__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008438,B,candidate
ipf_m_omi01485__cellar_granary,master,n1230:material_item:omi01485,,FOOD,"Мёд, засахарившийся комом",cellar_granary,settled_private,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008443,B,candidate
ipf_m_omi01485__church_interior,master,n1230:material_item:omi01485,,FOOD,"Мёд, засахарившийся комом",church_interior,church,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_church_interior__in_use_or_stored__food,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO008442,B,candidate
