own_id,pf_id,pf_class,find_context,item_group,owner_kind,holder_kind,controller_kind,access_policy,recognizers_rule,named_person,property_profile_ref,source_refs,confidence,status,note
own_village_lane__in_use_or_stored__hh_cookware,village_lane,public_route,in_use_or_stored,HH_COOKWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_fire_light,village_lane,public_route,in_use_or_stored,HH_FIRE_LIGHT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_foodproc,village_lane,public_route,in_use_or_stored,HH_FOODPROC,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_hearth_tools,village_lane,public_route,in_use_or_stored,HH_HEARTH_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_locks,village_lane,public_route,in_use_or_stored,HH_LOCKS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_sewing,village_lane,public_route,in_use_or_stored,HH_SEWING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_small_storage,village_lane,public_route,in_use_or_stored,HH_SMALL_STORAGE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_tableware,village_lane,public_route,in_use_or_stored,HH_TABLEWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_textile_work,village_lane,public_route,in_use_or_stored,HH_TEXTILE_WORK,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_tools_small,village_lane,public_route,in_use_or_stored,HH_TOOLS_SMALL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_vessels_water,village_lane,public_route,in_use_or_stored,HH_VESSELS_WATER,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__ps_carry,village_lane,public_route,in_use_or_stored,PS_CARRY,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__ps_fire_kit,village_lane,public_route,in_use_or_stored,PS_FIRE_KIT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
