pr_id,scope_kind,scope_ref,region_id,category_ref,frequency_class,class_capped_from,probability_ppm,probability_rule_ref,count_limit,count_limit_basis,allowed_seasons,refresh_class,contract_scope_kind,source_pool,source_row_id,source_refs,confidence,pool_confidence,status
pr_001230,place_family,pf_lake_shore,ladoga_lake,fauna.mammal.marine_mammal.ladoga_ringed_seal,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1381;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1384;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1386;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1388,fhp_m_ladoga_ringed_seal__lake_shore__winter,SRC_RYBINA2015;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001231,place_family,pf_lake_shore,novgorod_land,fauna.bird.corvid.hooded_crow,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4101;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4123;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4144;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4165,fhp_b_hooded_crow__lake_shore__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_ZIN2025;SRC_ZIN_NEWS2025;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001232,place_family,pf_lake_shore,novgorod_land,fauna.bird.corvid.raven,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4182;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4198;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4213;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row4228,fhp_b_raven__lake_shore__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_ZIN2025;SRC_ZIN_NEWS2025;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001233,place_family,pf_lake_shore,novgorod_land,fauna.bird.crane.common_crane,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1466;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1472;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1478,fhp_b_common_crane__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_GOROBETS2017;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001234,place_family,pf_lake_shore,novgorod_land,fauna.bird.gull.black_headed_gull,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2284;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2290;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2296,fhp_b_black_headed_gull__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_001235,place_family,pf_lake_shore,novgorod_land,fauna.bird.gull.black_tern,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2302;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2305;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2308,fhp_b_black_tern__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_001236,place_family,pf_lake_shore,novgorod_land,fauna.bird.gull.common_gull,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2263;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2270;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2277,fhp_b_common_gull__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001237,place_family,pf_lake_shore,novgorod_land,fauna.bird.gull.common_tern,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2311;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2316;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2321,fhp_b_common_tern__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001238,place_family,pf_lake_shore,novgorod_land,fauna.bird.heron.bittern,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1408;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1413;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1418,fhp_b_bittern__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001239,place_family,pf_lake_shore,novgorod_land,fauna.bird.heron.grey_heron,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1424;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1431;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1438,fhp_b_grey_heron__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001240,place_family,pf_lake_shore,novgorod_land,fauna.bird.other.swift,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2613;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2623,fhp_b_swift__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_001241,place_family,pf_lake_shore,novgorod_land,fauna.bird.rail.coot,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1513;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1515;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1517,fhp_b_coot__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_001242,place_family,pf_lake_shore,novgorod_land,fauna.bird.rail.spotted_crake,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1500;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1505;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1510,fhp_b_spotted_crake__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001243,place_family,pf_lake_shore,novgorod_land,fauna.bird.raptor.gyrfalcon,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2007;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2012,fhp_b_gyrfalcon__lake_shore__winter,SRC_PANT2001;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001244,place_family,pf_lake_shore,novgorod_land,fauna.bird.raptor.hobby,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1983;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1988;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1993,fhp_b_hobby__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001245,place_family,pf_lake_shore,novgorod_land,fauna.bird.raptor.marsh_harrier,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1922;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1926;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1930,fhp_b_marsh_harrier__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001246,place_family,pf_lake_shore,novgorod_land,fauna.bird.raptor.osprey,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1707;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1711;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1715,fhp_b_osprey__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001247,place_family,pf_lake_shore,novgorod_land,fauna.bird.raptor.peregrine,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1996;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2000;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2004,fhp_b_peregrine__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001248,place_family,pf_lake_shore,novgorod_land,fauna.bird.raptor.white_tailed_eagle,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1761;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1768;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1774;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1780,fhp_b_white_tailed_eagle__lake_shore__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_ZIN2012;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001249,place_family,pf_lake_shore,novgorod_land,fauna.bird.songbird.bluethroat,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3065;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3069;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3073,fhp_b_bluethroat__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001250,place_family,pf_lake_shore,novgorod_land,fauna.bird.songbird.reed_bunting,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3582;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3586;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3590,fhp_b_reed_bunting__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001251,place_family,pf_lake_shore,novgorod_land,fauna.bird.songbird.sand_martin,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2818;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2823;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2828,fhp_b_sand_martin__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001252,place_family,pf_lake_shore,novgorod_land,fauna.bird.songbird.sedge_warbler,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3208;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3212;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3216,fhp_b_sedge_warbler__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001253,place_family,pf_lake_shore,novgorod_land,fauna.bird.songbird.snow_bunting,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3598;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3605;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row3611,fhp_b_snow_bunting__lake_shore__winter,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001254,place_family,pf_lake_shore,novgorod_land,fauna.bird.wader.common_sandpiper,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2175;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2182;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2189,fhp_b_common_sandpiper__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001255,place_family,pf_lake_shore,novgorod_land,fauna.bird.wader.little_ringed_plover,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2126;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2130;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2134,fhp_b_little_ringed_plover__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001256,place_family,pf_lake_shore,novgorod_land,fauna.bird.wader.redshank,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2165;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2168;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2171,fhp_b_redshank__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001257,place_family,pf_lake_shore,novgorod_land,fauna.bird.wader.ruff,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2195;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2198;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row2201,fhp_b_ruff__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001258,place_family,pf_lake_shore,novgorod_land,fauna.bird.waterbird.black_throated_loon,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1390;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1393;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1396,fhp_b_black_throated_loon__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001259,place_family,pf_lake_shore,novgorod_land,fauna.bird.waterbird.great_crested_grebe,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;summer;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1399;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1402;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1405,fhp_b_great_crested_grebe__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,C,candidate
pr_001260,place_family,pf_lake_shore,novgorod_land,fauna.bird.waterfowl.bean_goose,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1556;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1560,fhp_b_bean_goose__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
pr_001261,place_family,pf_lake_shore,novgorod_land,fauna.bird.waterfowl.bewicks_swan,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,spring;autumn,by_year_season,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1527;data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/wild_habitat_presence.csv#row1530,fhp_b_bewicks_swan__lake_shore__spring,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,B,candidate
