id,label,title,source_file,source_location,file_type,scale_level,node_type,parent_node_id,region_cell_code,root_g1_id,macro_zone,g1_type,place_template_id,evidence_status,status,confidence_project,degree,in_degree,out_degree,community,community_name,norm_label,color,grid_x,grid_y
gn_nov_g1_03_04_g4_029_bereze_posad_07_well_place,Березье: посад: колодец или водное место,Березье: посад: колодец или водное место,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6310,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,березье: посад: колодец или водное место,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_08_storage_kleti,Березье: посад: клети и сараи,Березье: посад: клети и сараи,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6311,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,березье: посад: клети и сараи,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_09_work_sheds,Березье: посад: навесы и рабочие места,Березье: посад: навесы и рабочие места,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6312,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,березье: посад: навесы и рабочие места,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_10_small_church_corner,Березье: посад: малый церковный или крестовый угол,Березье: посад: малый церковный или крестовый угол,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6313,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,березье: посад: малый церковный или крестовый угол,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_11_garden_backyards,Березье: посад: огороды и задние дворы,Березье: посад: огороды и задние дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6314,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,березье: посад: огороды и задние дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_12_river_or_market_exit,"Березье: посад: выход к реке, торгу или мосту","Березье: посад: выход к реке, торгу или мосту",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6315,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"березье: посад: выход к реке, торгу или мосту",#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_13_outer_road_exit,Березье: посад: выход к окраинной дороге,Березье: посад: выход к окраинной дороге,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6316,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,березье: посад: выход к окраинной дороге,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_14_hidden_passage,Березье: посад: задний проход между дворами,Березье: посад: задний проход между дворами,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6317,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,7,4,3,3,G4 locations,березье: посад: задний проход между дворами,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_01_approach_slope,Лужицы: городище: подступ к городищу,Лужицы: городище: подступ к городищу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6318,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,лужицы: городище: подступ к городищу,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_02_outer_bank,Лужицы: городище: вал и ров,Лужицы: городище: вал и ров,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6319,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,7,4,3,3,G4 locations,лужицы: городище: вал и ров,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_03_gate_gap,Лужицы: городище: проём ворот или проход,Лужицы: городище: проём ворот или проход,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6320,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,лужицы: городище: проём ворот или проход,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_04_inner_yard,Лужицы: городище: внутренний двор городища,Лужицы: городище: внутренний двор городища,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6321,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,15,8,7,3,G4 locations,лужицы: городище: внутренний двор городища,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_05_watch_place,Лужицы: городище: сторожевое место,Лужицы: городище: сторожевое место,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6322,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,лужицы: городище: сторожевое место,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_06_store_shed,Лужицы: городище: склад или клеть,Лужицы: городище: склад или клеть,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6323,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,лужицы: городище: склад или клеть,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_07_shelter_huts,Лужицы: городище: временные избы или укрытия,Лужицы: городище: временные избы или укрытия,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6324,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,лужицы: городище: временные избы или укрытия,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_08_well_or_spring,Лужицы: городище: колодец или родник,Лужицы: городище: колодец или родник,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6325,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,лужицы: городище: колодец или родник,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_09_craft_repair_corner,Лужицы: городище: ремонтный угол,Лужицы: городище: ремонтный угол,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6326,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,лужицы: городище: ремонтный угол,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_10_ravine_edge,Лужицы: городище: край оврага или склона,Лужицы: городище: край оврага или склона,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6327,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,лужицы: городище: край оврага или склона,#b07aa1,3,4
gn_nov_g1_03_04_g4_030_luzhitsy_gorodische_11_secret_forest_path,Лужицы: городище: лесная тропа от городища,Лужицы: городище: лесная тропа от городища,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6328,G4 location,G4,location,gn_nov_g1_03_04_g3_030_luzhitsy_gorodische,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_hillfort_gorodishche,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,лужицы: городище: лесная тропа от городища,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_01_road_entry,Готский двор у Торга: подъезд к торгу,Готский двор у Торга: подъезд к торгу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6329,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,5,3,2,3,G4 locations,готский двор у торга: подъезд к торгу,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_02_market_square,Готский двор у Торга: торговая площадь,Готский двор у Торга: торговая площадь,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6330,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,17,9,8,3,G4 locations,готский двор у торга: торговая площадь,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_03_trade_rows,Готский двор у Торга: торговые ряды и лавочные места,Готский двор у Торга: торговые ряды и лавочные места,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6331,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,7,4,3,3,G4 locations,готский двор у торга: торговые ряды и лавочные места,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_04_guest_yard,Готский двор у Торга: гостевой двор,Готский двор у Торга: гостевой двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6332,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,готский двор у торга: гостевой двор,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_05_merchant_yards,Готский двор у Торга: купеческие дворы,Готский двор у Торга: купеческие дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6333,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,5,3,2,3,G4 locations,готский двор у торга: купеческие дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_06_storage_kleti,Готский двор у Торга: клети и склады товара,Готский двор у Торга: клети и склады товара,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6334,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,готский двор у торга: клети и склады товара,#b07aa1,3,4
gn_nov_g1_03_04_g4_031_selische_gorod_07_measure_place,"Готский двор у Торга: место мер, весов и пошлин","Готский двор у Торга: место мер, весов и пошлин",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6335,G4 location,G4,location,gn_nov_g1_03_04_g3_031_selische_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,"готский двор у торга: место мер, весов и пошлин",#b07aa1,3,4
