fp_id,region_id,fl_id,table,pf_id,season,frequency_class,weight,visible_state,confidence,basis,status
fp_hb_sium_latifolium__riverbank__autumn,region_novgorod_land,fl_hb_sium_latifolium,herbs,riverbank,autumn,contextual,2,fruiting,C,"habitat_class SHORE:2 -> riverbank (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__fishing_camp__spring,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,fishing_camp,spring,contextual,2,vegetative,C,"habitat_class SHORE:2 -> fishing_camp (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__fishing_camp__summer,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,fishing_camp,summer,contextual,2,fruiting,C,"habitat_class SHORE:2 -> fishing_camp (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__fishing_camp__autumn,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,fishing_camp,autumn,contextual,2,fruiting,C,"habitat_class SHORE:2 -> fishing_camp (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__lake_shore__spring,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,lake_shore,spring,contextual,2,vegetative,C,"habitat_class SHORE:2 -> lake_shore (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__lake_shore__summer,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,lake_shore,summer,contextual,2,fruiting,C,"habitat_class SHORE:2 -> lake_shore (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__lake_shore__autumn,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,lake_shore,autumn,contextual,2,fruiting,C,"habitat_class SHORE:2 -> lake_shore (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__marshy_stream__spring,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,marshy_stream,spring,contextual,2,vegetative,C,"habitat_class SHORE:2 -> marshy_stream (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__marshy_stream__summer,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,marshy_stream,summer,contextual,2,fruiting,C,"habitat_class SHORE:2 -> marshy_stream (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__marshy_stream__autumn,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,marshy_stream,autumn,contextual,2,fruiting,C,"habitat_class SHORE:2 -> marshy_stream (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__riverbank__spring,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,riverbank,spring,contextual,2,vegetative,C,"habitat_class SHORE:2 -> riverbank (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__riverbank__summer,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,riverbank,summer,contextual,2,fruiting,C,"habitat_class SHORE:2 -> riverbank (max); season from visible months V–X",candidate
fp_hb_oenanthe_aquatica__riverbank__autumn,region_novgorod_land,fl_hb_oenanthe_aquatica,herbs,riverbank,autumn,contextual,2,fruiting,C,"habitat_class SHORE:2 -> riverbank (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__broadleaf_woodland__spring,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,broadleaf_woodland,spring,rare,1,vegetative,C,"habitat_class MIXED:1 BROADLEAF:1 -> broadleaf_woodland (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__broadleaf_woodland__summer,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,broadleaf_woodland,summer,rare,1,fruiting,C,"habitat_class MIXED:1 BROADLEAF:1 -> broadleaf_woodland (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__broadleaf_woodland__autumn,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,broadleaf_woodland,autumn,rare,1,fruiting,C,"habitat_class MIXED:1 BROADLEAF:1 -> broadleaf_woodland (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__hunting_ground__spring,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,hunting_ground,spring,rare,1,vegetative,C,"habitat_class MIXED:1 BROADLEAF:1 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__hunting_ground__summer,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,hunting_ground,summer,rare,1,fruiting,C,"habitat_class MIXED:1 BROADLEAF:1 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__hunting_ground__autumn,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,hunting_ground,autumn,rare,1,fruiting,C,"habitat_class MIXED:1 BROADLEAF:1 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__mixed_woodland__spring,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,mixed_woodland,spring,rare,1,vegetative,C,"habitat_class MIXED:1 BROADLEAF:1 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__mixed_woodland__summer,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,mixed_woodland,summer,rare,1,fruiting,C,"habitat_class MIXED:1 BROADLEAF:1 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_aconitum_septentrionale__mixed_woodland__autumn,region_novgorod_land,fl_hb_aconitum_septentrionale,herbs,mixed_woodland,autumn,rare,1,fruiting,C,"habitat_class MIXED:1 BROADLEAF:1 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_paris_quadrifolia__broadleaf_woodland__spring,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,broadleaf_woodland,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 -> broadleaf_woodland (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__broadleaf_woodland__summer,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,broadleaf_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 -> broadleaf_woodland (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__broadleaf_woodland__autumn,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,broadleaf_woodland,autumn,contextual,2,vegetative,C,"habitat_class MIXED:2 BROADLEAF:2 -> broadleaf_woodland (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__hunting_ground__spring,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,hunting_ground,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 -> hunting_ground (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__hunting_ground__summer,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,hunting_ground,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 -> hunting_ground (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__hunting_ground__autumn,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,hunting_ground,autumn,contextual,2,vegetative,C,"habitat_class MIXED:2 BROADLEAF:2 -> hunting_ground (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__mixed_woodland__spring,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,mixed_woodland,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 -> mixed_woodland (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__mixed_woodland__summer,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,mixed_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 -> mixed_woodland (max); season from visible months V–IX",candidate
fp_hb_paris_quadrifolia__mixed_woodland__autumn,region_novgorod_land,fl_hb_paris_quadrifolia,herbs,mixed_woodland,autumn,contextual,2,vegetative,C,"habitat_class MIXED:2 BROADLEAF:2 -> mixed_woodland (max); season from visible months V–IX",candidate
fp_hb_convallaria_majalis__broadleaf_woodland__spring,region_novgorod_land,fl_hb_convallaria_majalis,herbs,broadleaf_woodland,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> broadleaf_woodland (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__broadleaf_woodland__summer,region_novgorod_land,fl_hb_convallaria_majalis,herbs,broadleaf_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> broadleaf_woodland (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__broadleaf_woodland__autumn,region_novgorod_land,fl_hb_convallaria_majalis,herbs,broadleaf_woodland,autumn,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> broadleaf_woodland (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__forest_edge__spring,region_novgorod_land,fl_hb_convallaria_majalis,herbs,forest_edge,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> forest_edge (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__forest_edge__summer,region_novgorod_land,fl_hb_convallaria_majalis,herbs,forest_edge,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> forest_edge (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__forest_edge__autumn,region_novgorod_land,fl_hb_convallaria_majalis,herbs,forest_edge,autumn,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> forest_edge (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__forest_track__spring,region_novgorod_land,fl_hb_convallaria_majalis,herbs,forest_track,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> forest_track (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__forest_track__summer,region_novgorod_land,fl_hb_convallaria_majalis,herbs,forest_track,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> forest_track (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__forest_track__autumn,region_novgorod_land,fl_hb_convallaria_majalis,herbs,forest_track,autumn,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> forest_track (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__hunting_ground__spring,region_novgorod_land,fl_hb_convallaria_majalis,herbs,hunting_ground,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__hunting_ground__summer,region_novgorod_land,fl_hb_convallaria_majalis,herbs,hunting_ground,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__hunting_ground__autumn,region_novgorod_land,fl_hb_convallaria_majalis,herbs,hunting_ground,autumn,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__mixed_woodland__spring,region_novgorod_land,fl_hb_convallaria_majalis,herbs,mixed_woodland,spring,contextual,2,flowering,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__mixed_woodland__summer,region_novgorod_land,fl_hb_convallaria_majalis,herbs,mixed_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_convallaria_majalis__mixed_woodland__autumn,region_novgorod_land,fl_hb_convallaria_majalis,herbs,mixed_woodland,autumn,contextual,2,fruiting,C,"habitat_class MIXED:2 BROADLEAF:2 EDGE:2 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__conifer_woodland__spring,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,conifer_woodland,spring,ubiquitous,8,flowering,C,"habitat_class CONIFER:8 MIXED:4 -> conifer_woodland (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__conifer_woodland__summer,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,conifer_woodland,summer,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> conifer_woodland (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__conifer_woodland__autumn,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,conifer_woodland,autumn,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> conifer_woodland (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__hunting_ground__spring,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,hunting_ground,spring,ubiquitous,8,flowering,C,"habitat_class CONIFER:8 MIXED:4 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__hunting_ground__summer,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,hunting_ground,summer,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__hunting_ground__autumn,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,hunting_ground,autumn,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> hunting_ground (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__mixed_woodland__spring,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,mixed_woodland,spring,common,4,flowering,C,"habitat_class CONIFER:8 MIXED:4 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__mixed_woodland__summer,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,mixed_woodland,summer,common,4,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_maianthemum_bifolium__mixed_woodland__autumn,region_novgorod_land,fl_hb_maianthemum_bifolium,herbs,mixed_woodland,autumn,common,4,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> mixed_woodland (max); season from visible months V–X",candidate
fp_hb_oxalis_acetosella__conifer_woodland__spring,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,conifer_woodland,spring,ubiquitous,8,flowering,C,"habitat_class CONIFER:8 MIXED:4 -> conifer_woodland (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__conifer_woodland__summer,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,conifer_woodland,summer,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> conifer_woodland (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__conifer_woodland__autumn,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,conifer_woodland,autumn,ubiquitous,8,vegetative,C,"habitat_class CONIFER:8 MIXED:4 -> conifer_woodland (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__hunting_ground__spring,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,hunting_ground,spring,ubiquitous,8,flowering,C,"habitat_class CONIFER:8 MIXED:4 -> hunting_ground (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__hunting_ground__summer,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,hunting_ground,summer,ubiquitous,8,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> hunting_ground (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__hunting_ground__autumn,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,hunting_ground,autumn,ubiquitous,8,vegetative,C,"habitat_class CONIFER:8 MIXED:4 -> hunting_ground (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__mixed_woodland__spring,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,mixed_woodland,spring,common,4,flowering,C,"habitat_class CONIFER:8 MIXED:4 -> mixed_woodland (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__mixed_woodland__summer,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,mixed_woodland,summer,common,4,fruiting,C,"habitat_class CONIFER:8 MIXED:4 -> mixed_woodland (max); season from visible months IV–X",candidate
fp_hb_oxalis_acetosella__mixed_woodland__autumn,region_novgorod_land,fl_hb_oxalis_acetosella,herbs,mixed_woodland,autumn,common,4,vegetative,C,"habitat_class CONIFER:8 MIXED:4 -> mixed_woodland (max); season from visible months IV–X",candidate
fp_hb_trientalis_europaea__conifer_woodland__spring,region_novgorod_land,fl_hb_trientalis_europaea,herbs,conifer_woodland,spring,common,4,vegetative,C,"habitat_class CONIFER:4 MIXED:2 -> conifer_woodland (max); season from visible months V–IX",candidate
fp_hb_trientalis_europaea__conifer_woodland__summer,region_novgorod_land,fl_hb_trientalis_europaea,herbs,conifer_woodland,summer,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:2 -> conifer_woodland (max); season from visible months V–IX",candidate
fp_hb_trientalis_europaea__conifer_woodland__autumn,region_novgorod_land,fl_hb_trientalis_europaea,herbs,conifer_woodland,autumn,common,4,vegetative,C,"habitat_class CONIFER:4 MIXED:2 -> conifer_woodland (max); season from visible months V–IX",candidate
fp_hb_trientalis_europaea__hunting_ground__spring,region_novgorod_land,fl_hb_trientalis_europaea,herbs,hunting_ground,spring,common,4,vegetative,C,"habitat_class CONIFER:4 MIXED:2 -> hunting_ground (max); season from visible months V–IX",candidate
fp_hb_trientalis_europaea__hunting_ground__summer,region_novgorod_land,fl_hb_trientalis_europaea,herbs,hunting_ground,summer,common,4,fruiting,C,"habitat_class CONIFER:4 MIXED:2 -> hunting_ground (max); season from visible months V–IX",candidate
fp_hb_trientalis_europaea__hunting_ground__autumn,region_novgorod_land,fl_hb_trientalis_europaea,herbs,hunting_ground,autumn,common,4,vegetative,C,"habitat_class CONIFER:4 MIXED:2 -> hunting_ground (max); season from visible months V–IX",candidate
fp_hb_trientalis_europaea__mixed_woodland__spring,region_novgorod_land,fl_hb_trientalis_europaea,herbs,mixed_woodland,spring,contextual,2,vegetative,C,"habitat_class CONIFER:4 MIXED:2 -> mixed_woodland (max); season from visible months V–IX",candidate
